starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	40
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	1	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:33 2017	1485018033	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	1	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	40
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	42
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	43
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:31 2017	1485018031	0	58	58	36
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	32
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	32
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	40
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	32
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	32
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	40
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	41
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	58	34
Sat Jan 21 14:00:32 2017	1485018032	0	58	59	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	58	59	31
Sat Jan 21 14:00:32 2017	1485018032	0	58	59	32
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:31 2017	1485018031	0	59	59	36
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	34
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	1	58	59	40
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:33 2017	1485018033	0	59	59	43
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	35
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	41
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	45
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	35
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	47
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	43
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	43
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	43
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	43
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	43
Sat Jan 21 14:00:32 2017	1485018032	0	59	59	46
